capture_date,GMT_capture_time,Country,Statements of Support,Threshold,Percentage,snapshot_url
2024-07-31,17:23:30,Portugal,0,14805,0.00,https://web.archive.org/web/20240731172330/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-07-31,17:23:30,Romania,0,23265,0.00,https://web.archive.org/web/20240731172330/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-07-31,17:23:30,Slovakia,1,9870,0.01,https://web.archive.org/web/20240731172330/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-07-31,17:23:30,Slovenia,0,5640,0.00,https://web.archive.org/web/20240731172330/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-07-31,17:23:30,Spain,0,41595,0.00,https://web.archive.org/web/20240731172330/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-07-31,17:23:30,Sweden,5,14805,0.03,https://web.archive.org/web/20240731172330/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-07-31,17:23:30,Total number of signatories,33,,,https://web.archive.org/web/20240731172330/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-04,07:33:19,Austria,2461,13395,18.37,https://web.archive.org/web/20240804073319/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-04,07:33:19,Belgium,4562,14805,30.81,https://web.archive.org/web/20240804073319/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-04,07:33:19,Bulgaria,1515,11985,12.64,https://web.archive.org/web/20240804073319/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-04,07:33:19,Croatia,1715,8460,20.27,https://web.archive.org/web/20240804073319/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-04,07:33:19,Cyprus,178,4230,4.21,https://web.archive.org/web/20240804073319/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-04,07:33:19,Czechia,3069,14805,20.73,https://web.archive.org/web/20240804073319/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-04,07:33:19,Denmark,4955,9870,50.20,https://web.archive.org/web/20240804073319/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-04,07:33:19,Estonia,1062,4935,21.52,https://web.archive.org/web/20240804073319/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-04,07:33:19,Finland,6418,9870,65.03,https://web.archive.org/web/20240804073319/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-04,07:33:19,France,10798,55695,19.39,https://web.archive.org/web/20240804073319/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-04,07:33:19,Germany,27070,67680,40.00,https://web.archive.org/web/20240804073319/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-04,07:33:19,Greece,1414,14805,9.55,https://web.archive.org/web/20240804073319/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-04,07:33:19,Hungary,2383,14805,16.10,https://web.archive.org/web/20240804073319/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-04,07:33:19,Ireland,3273,9165,35.71,https://web.archive.org/web/20240804073319/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-04,07:33:19,Italy,4838,53580,9.03,https://web.archive.org/web/20240804073319/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-04,07:33:19,Latvia,990,5640,17.55,https://web.archive.org/web/20240804073319/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-04,07:33:19,Lithuania,1935,7755,24.95,https://web.archive.org/web/20240804073319/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-04,07:33:19,Luxembourg,279,4230,6.60,https://web.archive.org/web/20240804073319/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-04,07:33:19,Malta,179,4230,4.23,https://web.archive.org/web/20240804073319/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-04,07:33:19,Netherlands,10283,20445,50.30,https://web.archive.org/web/20240804073319/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-04,07:33:19,Poland,9755,36660,26.61,https://web.archive.org/web/20240804073319/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-04,07:33:19,Portugal,3402,14805,22.98,https://web.archive.org/web/20240804073319/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-04,07:33:19,Romania,4247,23265,18.25,https://web.archive.org/web/20240804073319/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-04,07:33:19,Slovakia,1725,9870,17.48,https://web.archive.org/web/20240804073319/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-04,07:33:19,Slovenia,912,5640,16.17,https://web.archive.org/web/20240804073319/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-04,07:33:19,Spain,7091,41595,17.05,https://web.archive.org/web/20240804073319/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-04,07:33:19,Sweden,8622,14805,58.24,https://web.archive.org/web/20240804073319/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-04,07:33:19,Total number of signatories,125131,,,https://web.archive.org/web/20240804073319/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-26,13:40:28,Austria,7742,13395,57.80,https://web.archive.org/web/20240826134028/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-26,13:40:28,Belgium,8938,14805,60.37,https://web.archive.org/web/20240826134028/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-26,13:40:28,Bulgaria,3464,11985,28.90,https://web.archive.org/web/20240826134028/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-26,13:40:28,Croatia,3143,8460,37.15,https://web.archive.org/web/20240826134028/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-26,13:40:28,Cyprus,407,4230,9.62,https://web.archive.org/web/20240826134028/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-26,13:40:28,Czechia,6051,14805,40.87,https://web.archive.org/web/20240826134028/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-26,13:40:28,Denmark,9453,9870,95.78,https://web.archive.org/web/20240826134028/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-26,13:40:28,Estonia,2232,4935,45.23,https://web.archive.org/web/20240826134028/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-26,13:40:28,Finland,11955,9870,121.12,https://web.archive.org/web/20240826134028/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-26,13:40:28,France,33058,55695,59.36,https://web.archive.org/web/20240826134028/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-26,13:40:28,Germany,73714,67680,108.92,https://web.archive.org/web/20240826134028/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-26,13:40:28,Greece,3107,14805,20.99,https://web.archive.org/web/20240826134028/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-26,13:40:28,Hungary,7389,14805,49.91,https://web.archive.org/web/20240826134028/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-26,13:40:28,Ireland,5951,9165,64.93,https://web.archive.org/web/20240826134028/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-26,13:40:28,Italy,13646,53580,25.47,https://web.archive.org/web/20240826134028/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-26,13:40:28,Latvia,1951,5640,34.59,https://web.archive.org/web/20240826134028/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-26,13:40:28,Lithuania,3679,7755,47.44,https://web.archive.org/web/20240826134028/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-26,13:40:28,Luxembourg,571,4230,13.50,https://web.archive.org/web/20240826134028/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-26,13:40:28,Malta,402,4230,9.50,https://web.archive.org/web/20240826134028/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-26,13:40:28,Netherlands,19304,20445,94.42,https://web.archive.org/web/20240826134028/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-26,13:40:28,Poland,43854,36660,119.62,https://web.archive.org/web/20240826134028/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-26,13:40:28,Portugal,6000,14805,40.53,https://web.archive.org/web/20240826134028/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-26,13:40:28,Romania,9684,23265,41.62,https://web.archive.org/web/20240826134028/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-26,13:40:28,Slovakia,3504,9870,35.50,https://web.archive.org/web/20240826134028/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-26,13:40:28,Slovenia,1869,5640,33.14,https://web.archive.org/web/20240826134028/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-26,13:40:28,Spain,23098,41595,55.53,https://web.archive.org/web/20240826134028/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-26,13:40:28,Sweden,15838,14805,106.98,https://web.archive.org/web/20240826134028/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-26,13:40:28,Total number of signatories,320004,,,https://web.archive.org/web/20240826134028/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-09-01,09:44:30,Austria,8054,13395,60.13,https://web.archive.org/web/20240901094430/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-09-01,09:44:30,Belgium,9107,14805,61.51,https://web.archive.org/web/20240901094430/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-09-01,09:44:30,Bulgaria,3551,11985,29.63,https://web.archive.org/web/20240901094430/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-09-01,09:44:30,Croatia,3189,8460,37.70,https://web.archive.org/web/20240901094430/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-09-01,09:44:30,Cyprus,408,4230,9.65,https://web.archive.org/web/20240901094430/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-09-01,09:44:30,Czechia,6134,14805,41.43,https://web.archive.org/web/20240901094430/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-09-01,09:44:30,Denmark,9601,9870,97.27,https://web.archive.org/web/20240901094430/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-09-01,09:44:30,Estonia,2267,4935,45.94,https://web.archive.org/web/20240901094430/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-09-01,09:44:30,Finland,12126,9870,122.86,https://web.archive.org/web/20240901094430/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-09-01,09:44:30,France,34720,55695,62.34,https://web.archive.org/web/20240901094430/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-09-01,09:44:30,Germany,75962,67680,112.24,https://web.archive.org/web/20240901094430/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-09-01,09:44:30,Greece,3187,14805,21.53,https://web.archive.org/web/20240901094430/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-09-01,09:44:30,Hungary,7627,14805,51.52,https://web.archive.org/web/20240901094430/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-09-01,09:44:30,Ireland,6092,9165,66.47,https://web.archive.org/web/20240901094430/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-09-01,09:44:30,Italy,15421,53580,28.78,https://web.archive.org/web/20240901094430/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-09-01,09:44:30,Latvia,1970,5640,34.93,https://web.archive.org/web/20240901094430/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-09-01,09:44:30,Lithuania,3726,7755,48.05,https://web.archive.org/web/20240901094430/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-09-01,09:44:30,Luxembourg,625,4230,14.78,https://web.archive.org/web/20240901094430/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-09-01,09:44:30,Malta,410,4230,9.69,https://web.archive.org/web/20240901094430/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-09-01,09:44:30,Netherlands,19618,20445,95.96,https://web.archive.org/web/20240901094430/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-09-01,09:44:30,Poland,44826,36660,122.27,https://web.archive.org/web/20240901094430/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-09-01,09:44:30,Portugal,6116,14805,41.31,https://web.archive.org/web/20240901094430/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-09-01,09:44:30,Romania,9827,23265,42.24,https://web.archive.org/web/20240901094430/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-09-01,09:44:30,Slovakia,3558,9870,36.05,https://web.archive.org/web/20240901094430/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-09-01,09:44:30,Slovenia,1898,5640,33.65,https://web.archive.org/web/20240901094430/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-09-01,09:44:30,Spain,24291,41595,58.40,https://web.archive.org/web/20240901094430/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-09-01,09:44:30,Sweden,16029,14805,108.27,https://web.archive.org/web/20240901094430/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-09-01,09:44:30,Total number of signatories,330340,,,https://web.archive.org/web/20240901094430/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-09-11,22:10:29,Austria,8447,13395,63.06,https://web.archive.org/web/20240911221029/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-09-11,22:10:29,Belgium,10549,14805,71.25,https://web.archive.org/web/20240911221029/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-09-11,22:10:29,Bulgaria,3769,11985,31.45,https://web.archive.org/web/20240911221029/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-09-11,22:10:29,Croatia,3515,8460,41.55,https://web.archive.org/web/20240911221029/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
